"unitid","school_name","address","state","A01","H03A"
196884,"Union Theological Seminary in the City of New York","3041 Broadway, New York, New York","New York",140059853,239080
197018,"United Talmudical Seminary","191 Rodney St., Brooklyn, New York","New York",0,NA
197045,"Utica University","1600 Burrstone Rd, Utica, New York","New York",36896908,2531056
197133,"Vassar College","124 Raymond Ave, Poughkeepsie, New York","New York",1418574249,13052306
197142,"Villa Maria College","240 Pine Ridge Rd, Buffalo, New York","New York",2434609,57589
197197,"Wagner College","One Campus Rd, Staten Island, New York","New York",118093945,6377192
197221,"Webb Institute","298 Crescent Beach Rd, Glen Cove, New York","New York",80586917,1005398
197230,"Wells College","170 Main Street, Aurora, New York","New York",36164601,583414
197531,"Word of Life Bible Institute","4230 Glendale Road, Pottersville, New York","New York",NA,NA
197601,"Yeshiva Karlin Stolin","1818 54th St, Brooklyn, New York","New York",0,NA
197647,"Yeshiva Derech Chaim","1573 39th Street, Brooklyn, New York","New York",0,NA
197674,"Yeshiva of Nitra Rabbinical College","1425 Route 17 M, Chester, New York","New York",211986,NA
197692,"Yeshivath Shaar Hatorah","117-06 84 Ave, Kew Gardens, New York","New York",2378194,0
197708,"Yeshiva University","500 W 185th St, New York, New York","New York",646998000,7935000
197735,"Yeshivath Viznitz","15 Elyon Road, Monsey, New York","New York",0,0
197744,"Yeshivath Zichron Moshe","84 Zichron Moshe Way, South Fallsburg, New York","New York",0,NA
197911,"Barton College","200 E. ACC Drive, Wilson, North Carolina","North Carolina",33474496,260254
197984,"Belmont Abbey College","100 Belmont-Mt Holly Road, Belmont, North Carolina","North Carolina",12266585,970980
197993,"Bennett College","900 E Washington St, Greensboro, North Carolina","North Carolina",19291578,140243
198066,"Brevard College","One Brevard College Drive, Brevard, North Carolina","North Carolina",36205979,1920517
198109,"Cabarrus College of Health Sciences","401 Medical Park Drive, Concord, North Carolina","North Carolina",NA,303410
198136,"Campbell University","143 Main Street, Buies Creek, North Carolina","North Carolina",260525438,7854737
198215,"Catawba College","2300 W Innes St, Salisbury, North Carolina","North Carolina",86250634,0
198303,"Chowan University","One University Place, Murfreesboro, North Carolina","North Carolina",35332221,535374
198385,"Davidson College","405 N. Main Street, Davidson, North Carolina","North Carolina",1348534793,46914715
198419,"Duke University","103 Allen Bldg, Durham, North Carolina","North Carolina",20337658000,192004000
198516,"Elon University","100 Campus Drive, Elon, North Carolina","North Carolina",357678737,8251089
198561,"Gardner-Webb University","Main St, Boiling Springs, North Carolina","North Carolina",77923928,1122944
198598,"Greensboro College","815 W Market St, Greensboro, North Carolina","North Carolina",30465167,549114
198613,"Guilford College","5800 W Friendly Avenue, Greensboro, North Carolina","North Carolina",93277687,934611
198677,"Heritage Bible College","494 Antioch Church Road, Dunn, North Carolina","North Carolina",0,0
198695,"High Point University","One University Parkway, High Point, North Carolina","North Carolina",125620738,8659206
198756,"Johnson C Smith University","100 Beatties Ford Road, Charlotte, North Carolina","North Carolina",75157419,1929
198808,"Lees-McRae College","191 Main Street, Banner Elk, North Carolina","North Carolina",34025667,777736
198835,"Lenoir-Rhyne University","625 7th Avenue NE, Hickory, North Carolina","North Carolina",138142412,1508044
198862,"Livingstone College","701 W Monroe St, Salisbury, North Carolina","North Carolina",19759461,0
198871,"Louisburg College","501 N. Main St., Louisburg, North Carolina","North Carolina",16833265,248665
198899,"Mars Hill University","100 Athletic St, Mars Hill, North Carolina","North Carolina",84224489,1687980
198950,"Meredith College","3800 Hillsborough St, Raleigh, North Carolina","North Carolina",145678824,1671535
198969,"Methodist University","5400 Ramsey St, Fayetteville, North Carolina","North Carolina",25473940,536676
199032,"Montreat College","310 Gaither Circle, Montreat, North Carolina","North Carolina",6596507,131321
199069,"University of Mount Olive","634 Henderson St, Mount Olive, North Carolina","North Carolina",31650097,763531
199209,"North Carolina Wesleyan University","3400 N Wesleyan Blvd, Rocky Mount, North Carolina","North Carolina",17479927,1437948
199272,"William Peace University","15 E Peace St, Raleigh, North Carolina","North Carolina",41988572,1754410
199306,"Pfeiffer University","48380 US Hwy 52N, Misenheimer, North Carolina","North Carolina",16234133,299810
199412,"Queens University of Charlotte","1900 Selwyn Ave, Charlotte, North Carolina","North Carolina",192426652,1157789
199458,"Mid-Atlantic Christian University","715 N Poindexter St, Elizabeth City, North Carolina","North Carolina",3927097,74645
199582,"Saint Augustine's University","1315 Oakwood Avenue, Raleigh, North Carolina","North Carolina",29720564,1478350
199607,"Salem College","601 S Church St, Winston-Salem, North Carolina","North Carolina",67192798,503060
199643,"Shaw University","118 East South Street, Raleigh, North Carolina","North Carolina",22576871,816051
199698,"St. Andrews University","1700 Dogwood Mile, Laurinburg, North Carolina","North Carolina",7995148,0
199759,"Southeastern Baptist Theological Seminary","120 S. Wingate Street, Wake Forest, North Carolina","North Carolina",48122904,5887820
199847,"Wake Forest University","1834 Wake Forest Road, Winston-Salem, North Carolina","North Carolina",2911379000,34020000
199865,"Warren Wilson College","701 Warren Wilson Rd, Swannanoa, North Carolina","North Carolina",67727712,1104679
199883,"Watts College of Nursing","2828 Croadsaile Drive Suite 200, Durham, North Carolina","North Carolina",240934,NA
199962,"Wingate University","301 E. Wilson Street, Wingate, North Carolina","North Carolina",116934772,947605
199971,"Carolina Christian College","4209 Indiana Avenue, Winston Salem, North Carolina","North Carolina",273511,20000
200156,"University of Jamestown","608 6th St NE, Jamestown, North Dakota","North Dakota",49150200,498150
200217,"University of Mary","7500 University Dr, Bismarck, North Dakota","North Dakota",66449370,2431891
200484,"Trinity Bible College and Graduate School","50 6th Ave S, Ellendale, North Dakota","North Dakota",1166302,80000
200527,"Turtle Mountain Community College","10145 BIA #7, Belcourt, North Dakota","North Dakota",21990226,5450
200554,"United Tribes Technical College","3315 University Drive, Bismarck, North Dakota","North Dakota",650666,16238
200785,"Herzing University-Akron","1600 South Arlington Street, Suite 100, Akron, Ohio","Ohio",0,NA
200873,"Allegheny Wesleyan College","2161 Woodsdale Rd, Salem, Ohio","Ohio",0,25000
201061,"Art Academy of Cincinnati","1212 Jackson Street, Cincinnati, Ohio","Ohio",2479217,0
201104,"Ashland University","401 College Avenue, Ashland, Ohio","Ohio",71169780,2324790
201140,"Athenaeum of Ohio","6616 Beechmont Ave, Cincinnati, Ohio","Ohio",40433819,50211
201177,"Aultman College of Nursing and Health Sciences","2600 6th St SW, Canton, Ohio","Ohio",NA,111083
201195,"Baldwin Wallace University","275 Eastland Rd, Berea, Ohio","Ohio",215022341,3385580
201371,"Bluffton University","1 University Drive, Bluffton, Ohio","Ohio",22357066,207890
201548,"Capital University","1 College and Main, Columbus, Ohio","Ohio",152339359,3016025
201645,"Case Western Reserve University","10900 Euclid Ave, Cleveland, Ohio","Ohio",1915557529,41851000
201654,"Cedarville University","251 N. Main Street, Cedarville, Ohio","Ohio",51163199,1919127
201681,"Central School of Practical Nursing","4700 Rockside Road, Summit I, Suite 250, Independence, Ohio","Ohio",NA,NA
201751,"Chatfield College","20918 State Route 251, Saint Martin, Ohio","Ohio",6086122,59885
201821,"The Christ College of Nursing and Health Sciences","2139 Auburn Avenue, Cincinnati, Ohio","Ohio",NA,570495
201867,"Cincinnati College of Mortuary Science","645 W North Bend Rd, Cincinnati, Ohio","Ohio",1054359,0
201964,"Ohio Christian University","1476 Lancaster Pike, Circleville, Ohio","Ohio",7990465,199841
202046,"Cleveland Institute of Art","11610 Euclid Avenue, Cleveland, Ohio","Ohio",34685296,144245
202073,"Cleveland Institute of Music","11021 East Blvd, Cleveland, Ohio","Ohio",70248868,927311
202170,"Columbus College of Art & Design","60 Cleveland Ave., Columbus, Ohio","Ohio",17511132,398751
202480,"University of Dayton","300 College Park, Dayton, Ohio","Ohio",1122476000,11593000
202514,"Defiance College","701 N Clinton St., Defiance, Ohio","Ohio",32104704,320904
202523,"Denison University","100 West College Street, Granville, Ohio","Ohio",1231363000,18708000
202763,"The University of Findlay","1000 North Main Street, Findlay, Ohio","Ohio",67256984,1404023
202806,"Franklin University","201 S Grant Ave, Columbus, Ohio","Ohio",109027000,12000
202903,"Gods Bible School and College","1810 Young Street, Cincinnati, Ohio","Ohio",3939983,NA
202912,"Good Samaritan College of Nursing and Health Science","375 Dixmyth Ave, Cincinnati, Ohio","Ohio",NA,0
203067,"Hebrew Union College-Jewish Institute of Religion","One W 4th St, New York, New York","New York",277477203,4904383
203085,"Heidelberg University","310 E Market St, Tiffin, Ohio","Ohio",76617004,1544088
203128,"Hiram College",", Hiram, Ohio","Ohio",74350138,1063342
203146,"Hobart Institute of Welding Technology","400 Trade Square East, Troy, Ohio","Ohio",NA,NA
203368,"John Carroll University","1 John Carroll Boulevard, University Heights, Ohio","Ohio",297672537,4107922
203535,"Kenyon College","Kenyon College, Gambier, Ohio","Ohio",589140627,13513563
203544,"Kettering College","3737 Southern Blvd, Kettering, Ohio","Ohio",NA,73485
203580,"Lake Erie College","391 W Washington St, Painesville, Ohio","Ohio",40887307,1289174
203757,"Lourdes University","6832 Convent Blvd, Sylvania, Ohio","Ohio",16742731,185576
203775,"Malone University","2600 Cleveland Avenue NW, Canton, Ohio","Ohio",22859586,373805
203845,"Marietta College","Irvine Bldg, Marietta, Ohio","Ohio",103787631,1640127
203960,"Mercy College of Ohio","2221 Madison Avenue, Toledo, Ohio","Ohio",27199957,0
203997,"Methodist Theological School in Ohio","3081 Columbus Pike, Delaware, Ohio","Ohio",57012396,650625
204176,"Mount Carmel College of Nursing","127 So. Davis Ave, Columbus, Ohio","Ohio",41041264,NA
204185,"University of Mount Union","1972 Clark Ave., Alliance, Ohio","Ohio",163691294,1365843
204194,"Mount Vernon Nazarene University","800 Martinsburg Rd, Mount Vernon, Ohio","Ohio",29320636,210094
204200,"Mount St. Joseph University","5701 Delhi Rd, Cincinnati, Ohio","Ohio",78822527,718956
204264,"Muskingum University","10 College Drive, New Concord, Ohio","Ohio",93694712,3159859
204468,"Notre Dame College","4545 College Rd, Cleveland, Ohio","Ohio",14120120,271640
204486,"University of Northwestern Ohio","1441 N Cable Rd, Lima, Ohio","Ohio",24091,NA
204501,"Oberlin College","70 N Professor St, Oberlin, Ohio","Ohio",1358437694,13257688
204617,"Ohio Dominican University","1216 Sunbury Road, Columbus, Ohio","Ohio",23482671,352012
204635,"Ohio Northern University","525 S. Main St, Ada, Ohio","Ohio",198984621,3406831
204893,"Trinity Health System School of Nursing","4000 Sunset Boulevard Suite 2631, Steubenville, Ohio","Ohio",NA,NA
204909,"Ohio Wesleyan University","61 S Sandusky Street, Delaware, Ohio","Ohio",311182590,4048563
204936,"Otterbein University","1 South Grove Street, Westerville, Ohio","Ohio",131104581,921344
204990,"Payne Theological Seminary","1230 Wilberforce-Clifton Rd., Wilberforce, Ohio","Ohio",0,155000
205027,"Pontifical College Josephinum","7625 N High Street, Columbus, Ohio","Ohio",36342206,524450
205090,"Firelands Regional Medical Center School of Nursing","1912 Hayes Ave, Sandusky, Ohio","Ohio",NA,NA
205124,"Rabbinical College Telshe","28400 Euclid Ave, Wickliffe, Ohio","Ohio",291304,0
205203,"University of Rio Grande","218 N College Ave, Rio Grande, Ohio","Ohio",16234022,99110
205957,"Franciscan University of Steubenville","1235 University Blvd, Steubenville, Ohio","Ohio",152614069,642891
206048,"Tiffin University","155 Miami Street, Tiffin, Ohio","Ohio",18695034,955248
206154,"Tri-State Bible College","506 Margaret St, South Point, Ohio","Ohio",0,NA
206279,"Union Institute & University","2090 Florence Avenue, Cincinnati, Ohio","Ohio",2434399,27759
206288,"United Theological Seminary","4501 Denlinger Rd., Dayton, Ohio","Ohio",5975315,451889
206349,"Ursuline College","2550 Lander Rd, Pepper Pike, Ohio","Ohio",58954608,857415
206437,"Walsh University","2020 East Maple St, North Canton, Ohio","Ohio",27248938,2533888
206491,"Wilberforce University","1055 N Bickett Rd, Wilberforce, Ohio","Ohio",6987798,0
206507,"Wilmington College","1870 Quaker Way, Wilmington, Ohio","Ohio",74613095,825299
206516,"Winebrenner Theological Seminary","950 North Main Street - 2nd Floor, Findlay, Ohio","Ohio",2219871,138096
206525,"Wittenberg University","Ward St at N Wittenberg Ave, Springfield, Ohio","Ohio",125782145,944659
206589,"The College of Wooster","1189 Beall Avenue, Wooster, Ohio","Ohio",460191754,5330089
206622,"Xavier University","3800 Victory Parkway, Cincinnati, Ohio","Ohio",389272000,5806000
206817,"Bacone College","2299 Old Bacone Rd, Muskogee, Oklahoma","Oklahoma",168049,0
206835,"Oklahoma Wesleyan University","2201 Silver Lake Rd, Bartlesville, Oklahoma","Oklahoma",9294071,87959
206862,"Southern Nazarene University","6729 NW 39th Expy, Bethany, Oklahoma","Oklahoma",65176762,1751979
207157,"Randall University","3701 S. I-35 Frontage Road, Moore, Oklahoma","Oklahoma",2379420,262124
207324,"Oklahoma Christian University","2501 E Memorial Rd, Edmond, Oklahoma","Oklahoma",40151626,394781
207403,"Oklahoma Baptist University","500 W University, Shawnee, Oklahoma","Oklahoma",168117986,1400952
207458,"Oklahoma City University","2501 N Blackwelder, Oklahoma City, Oklahoma","Oklahoma",150460896,2098926
207582,"Oral Roberts University","7777 S Lewis Ave., Tulsa, Oklahoma","Oklahoma",50260713,129999
207856,"Southwestern Christian University","7210 NW 39th Expressway, Bethany, Oklahoma","Oklahoma",521437,0
207971,"University of Tulsa","800 South Tucker Drive, Tulsa, Oklahoma","Oklahoma",688707491,6612000
208725,"New Hope Christian College-Eugene","2155 Bailey Hill Rd, Eugene, Oregon","Oregon",1475437,0
208822,"George Fox University","414 N Meridian St, Newberg, Oregon","Oregon",98429766,1199649
209056,"Lewis & Clark College","615 S Palatine Hill Rd, Portland, Oregon","Oregon",314605674,960682
209065,"Linfield University","900 SE Baker, McMinnville, Oregon","Oregon",162343975,830380
209241,"Mount Angel Seminary","1 Abbey Drive, Saint Benedict, Oregon","Oregon",NA,161073
209287,"Multnomah University","8435 NE Glisan St, Portland, Oregon","Oregon",7564504,7000
209296,"National University of Natural Medicine","49 S Porter St., Portland, Oregon","Oregon",0,101854
209409,"Bushnell University","828 E. 11th Ave., Eugene, Oregon","Oregon",20505176,351109
209603,"Pacific Northwest College of Art","511 NW Broadway, Portland, Oregon","Oregon",0,22930
209612,"Pacific University","2043 College Way, Forest Grove, Oregon","Oregon",93814343,1031605
209825,"University of Portland","5000 N Willamette Blvd, Portland, Oregon","Oregon",387717000,3081000
209922,"Reed College","3203 SE Woodstock Blvd, Portland, Oregon","Oregon",840528532,3583571
210304,"Warner Pacific University","2219 SE 68th Ave, Portland, Oregon","Oregon",19337354,313035
210331,"Corban University","5000 Deer Park Dr SE, Salem, Oregon","Oregon",2676712,0
210368,"Western Seminary","5511 SE Hawthorne Blvd, Portland, Oregon","Oregon",3905225,50000
210401,"Willamette University","900 State St, Salem, Oregon","Oregon",376697000,32981000
210438,"University of Western States","8000 NE Tillamook Street, Portland, Oregon","Oregon",7250809,22317
210492,"Bryn Athyn College of the New Church","2945 College Drive, Bryn Athyn, Pennsylvania","Pennsylvania",NA,1152228
210508,"Academy of Vocal Arts","1920 Spruce St, Philadelphia, Pennsylvania","Pennsylvania",NA,NA
210571,"Albright College","1621 N. 13th St., Reading, Pennsylvania","Pennsylvania",84278078,737540
210669,"Allegheny College","520 N Main St, Meadville, Pennsylvania","Pennsylvania",314648472,2184824
210739,"DeSales University","2755 Station Avenue, Center Valley, Pennsylvania","Pennsylvania",118939059,2169241
210775,"Alvernia University","400 Saint Bernardine St, Reading, Pennsylvania","Pennsylvania",33658834,2701
210809,"American College of Financial Services","630 Allendale Rd #400, King of Prussia, Pennsylvania","Pennsylvania",60295801,0
211024,"Clarks Summit University","538 Venard Rd, Clarks Summit, Pennsylvania","Pennsylvania",6723208,4472
211088,"Arcadia University","450 S Easton Rd, Glenside, Pennsylvania","Pennsylvania",97053000,820000
211130,"Missio Theological Seminary","421 N. 7th Street, Suite 700, Philadelphia, Pennsylvania","Pennsylvania",3759453,21758
211273,"Bryn Mawr College","101 N Merion Avenue, Bryn Mawr, Pennsylvania","Pennsylvania",1230232000,18859000
211291,"Bucknell University","One Dent Drive, Lewisburg, Pennsylvania","Pennsylvania",1139102000,27381000
211352,"Cabrini University","610 King of Prussia Rd, Radnor, Pennsylvania","Pennsylvania",47254484,121253
211431,"Carlow University","3333 Fifth Ave, Pittsburgh, Pennsylvania","Pennsylvania",42992709,844687
211440,"Carnegie Mellon University","5000 Forbes Avenue, Pittsburgh, Pennsylvania","Pennsylvania",3880775015,217262982
211468,"Cedar Crest College","100 College Drive, Allentown, Pennsylvania","Pennsylvania",47719109,543744
211556,"Chatham University","Woodland Road, Office of Institutional Research, Pittsburgh, Pennsylvania","Pennsylvania",100895094,2702401
211583,"Chestnut Hill College","9601 Germantown Ave, Philadelphia, Pennsylvania","Pennsylvania",13289626,244143
211635,"Citizens School of Nursing","539 Pittsburgh Mills Circle, Tarentum, Pennsylvania","Pennsylvania",NA,NA
211893,"Curtis Institute of Music","1726 Locust St, Philadelphia, Pennsylvania","Pennsylvania",255836749,12665310
211981,"Delaware Valley University","700 E Butler Ave, Doylestown, Pennsylvania","Pennsylvania",40002130,595224
212009,"Dickinson College","College and Louther Streets, Carlisle, Pennsylvania","Pennsylvania",563197833,4194664
212054,"Drexel University","3141 Chestnut St, Philadelphia, Pennsylvania","Pennsylvania",1025877000,16672000
212106,"Duquesne University","Administration Bldg 600 Forbes Ave, Pittsburgh, Pennsylvania","Pennsylvania",635343000,3453000
212133,"Eastern University","1300 Eagle Rd, Saint Davids, Pennsylvania","Pennsylvania",33142541,146605
212197,"Elizabethtown College","One Alpha Drive, Elizabethtown, Pennsylvania","Pennsylvania",115264460,6896059
212443,NA,NA,NA,3200397,4000
212577,"Franklin and Marshall College","College Ave, Lancaster, Pennsylvania","Pennsylvania",525906469,6268613
212601,"Gannon University","109 W Sixth St, Erie, Pennsylvania","Pennsylvania",100961000,1022000
212656,"Geneva College","3200 College Ave, Beaver Falls, Pennsylvania","Pennsylvania",59254918,1034360
212674,"Gettysburg College","300 N Washington St, Gettysburg, Pennsylvania","Pennsylvania",361247334,7485065
212771,"Gratz College","7605 Old York Rd, Melrose Park, Pennsylvania","Pennsylvania",6742256,320942
212805,"Grove City College","100 Campus Dr, Grove City, Pennsylvania","Pennsylvania",188160941,8562687
212832,"Gwynedd Mercy University","1325 Sumneytown Pike, Gwynedd Valley, Pennsylvania","Pennsylvania",41662000,60000
212869,"Harcum College","750 Montgomery Ave, Bryn Mawr, Pennsylvania","Pennsylvania",15525439,74343
212911,"Haverford College","370  Lancaster Ave, Haverford, Pennsylvania","Pennsylvania",656717264,6495344
212975,"Commonwealth Technical Institute","727 Goucher St, Johnstown, Pennsylvania","Pennsylvania",0,NA
212984,"Holy Family University","9801 Frankford Avenue, Philadelphia, Pennsylvania","Pennsylvania",26075737,193265
213011,"Immaculata University","1145 King Road, Immaculata, Pennsylvania","Pennsylvania",29880176,883848
213163,"UPMC Jameson School of Nursing","2414 Wilmington Road, New Castle, Pennsylvania","Pennsylvania",NA,NA
213233,"Johnson College","3427 N Main Ave, Scranton, Pennsylvania","Pennsylvania",6283156,0
213251,"Juniata College","1700 Moore St, Huntingdon, Pennsylvania","Pennsylvania",132154879,1707425
213303,"Keystone College","One College Green, La Plume, Pennsylvania","Pennsylvania",6130671,0
213321,"King's College","133 N River St, Wilkes-Barre, Pennsylvania","Pennsylvania",124667091,2538993
213358,"La Roche University","9000 Babcock Blvd, Pittsburgh, Pennsylvania","Pennsylvania",7401471,22539
213367,"La Salle University","1900 W Olney Ave, Philadelphia, Pennsylvania","Pennsylvania",103067826,813222
213376,"Lackawanna College","501 Vine St, Scranton, Pennsylvania","Pennsylvania",13942211,64450
213385,"Lafayette College","High St, Easton, Pennsylvania","Pennsylvania",1124926000,11155000
213400,"Lancaster Bible College","901 Eden Rd, Lancaster, Pennsylvania","Pennsylvania",26869531,628422
213446,"Lancaster Theological Seminary","555 W James St, Lancaster, Pennsylvania","Pennsylvania",23211559,765522
213507,"Lebanon Valley College","101 N College Ave, Annville, Pennsylvania","Pennsylvania",91203398,1048576
213543,"Lehigh University","27 Memorial Drive West, Bethlehem, Pennsylvania","Pennsylvania",2419105000,18381000
213598,"Lincoln University","1570 Baltimore Pike, Lincoln University, Pennsylvania","Pennsylvania",57158689,341529
213622,"UPMC St. Margaret School of Nursing","221 Seventh Street, Suite 100, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
213631,"United Lutheran Seminary","61 Seminary Ridge, Gettysburg, Pennsylvania","Pennsylvania",120041976,844997
213668,"Lycoming College","One College Place, Williamsport, Pennsylvania","Pennsylvania",241749639,796000
213774,"Manor College","700 Fox Chase Rd, Jenkintown, Pennsylvania","Pennsylvania",2491494,216458
213826,"Marywood University","2300 Adams Ave, Scranton, Pennsylvania","Pennsylvania",67789961,3863421
213987,"Mercyhurst University","501 E 38th St, Erie, Pennsylvania","Pennsylvania",39130587,494041
213996,"Messiah University","One University Avenue, Mechanicsburg, Pennsylvania","Pennsylvania",155471465,1178445
214023,"ASPIRA City College","4322 N. 5th Street, Philadelphia, Pennsylvania","Pennsylvania",0,NA
214069,"Misericordia University","301 Lake St, Dallas, Pennsylvania","Pennsylvania",68770822,1518637
214148,"Moore College of Art and Design","20th and the Parkway, Philadelphia, Pennsylvania","Pennsylvania",42258030,586497
214157,"Moravian University","1200 Main St, Bethlehem, Pennsylvania","Pennsylvania",147223723,3646783
214166,"Mount Aloysius College","7373 Admiral Peary Hwy, Cresson, Pennsylvania","Pennsylvania",80433203,271439
214175,"Muhlenberg College","2400 Chew Street, Allentown, Pennsylvania","Pennsylvania",356642283,2794853
214272,"Neumann University","One Neumann Drive, Aston, Pennsylvania","Pennsylvania",46036856,235181
214476,"Heritage Valley Health System School of Nursing","25 Heckel Rd, McKees Rocks, Pennsylvania","Pennsylvania",NA,NA
214528,"Orleans Technical College","2770 Red Lion Road, Philadelphia, Pennsylvania","Pennsylvania",NA,NA
214564,"Salus University","8360 Old York Rd, Elkins Park, Pennsylvania","Pennsylvania",60822052,702306
214582,"Pennsylvania Institute of Technology","800 Manchester Ave, Media, Pennsylvania","Pennsylvania",0,NA
214883,"Peirce College","1608 Walnut St., Suite 1900, Philadelphia, Pennsylvania","Pennsylvania",30030794,3462
214971,"Pennsylvania Academy of the Fine Arts","128 N. Broad Street, Philadelphia, Pennsylvania","Pennsylvania",63915173,378400
215053,"Pennsylvania College of Art and Design","204 N Prince St, Lancaster, Pennsylvania","Pennsylvania",6755916,385000
215062,"University of Pennsylvania","34th & Spruce Street, Philadelphia, Pennsylvania","Pennsylvania",23039002000,216440000
215105,"University of the Arts","320 South Broad St, Philadelphia, Pennsylvania","Pennsylvania",66437872,1518530
215114,"Cairn University-Langhorne","200 Manor Ave, Langhorne, Pennsylvania","Pennsylvania",21290203,2116000
215123,"Philadelphia College of Osteopathic Medicine","4170 City Ave, Philadelphia, Pennsylvania","Pennsylvania",586945415,2316565
215132,NA,NA,NA,169594283,338858
215266,"University of Pittsburgh-Bradford","300 Campus Drive, Bradford, Pennsylvania","Pennsylvania",NA,0
215275,"University of Pittsburgh-Greensburg","150 Finoli Drive, Greensburg, Pennsylvania","Pennsylvania",NA,67000
215284,"University of Pittsburgh-Johnstown","450 Schoolhouse Road, Johnstown, Pennsylvania","Pennsylvania",NA,2285000
215293,"University of Pittsburgh-Pittsburgh Campus","4200 Fifth Avenue, Pittsburgh, Pennsylvania","Pennsylvania",5680225886,27479000
215309,"University of Pittsburgh-Titusville","504 East Main Street, Titusville, Pennsylvania","Pennsylvania",NA,0
215381,"Pittsburgh Institute of Aeronautics","5 Allegheny County Airport, West Mifflin, Pennsylvania","Pennsylvania",249774,NA
215390,"Pittsburgh Institute of Mortuary Science Inc","5808 Baum Blvd, Pittsburgh, Pennsylvania","Pennsylvania",19228101,NA
215415,"Pittsburgh Technical College","1111 McKee Road, Oakdale, Pennsylvania","Pennsylvania",5123533,0
215424,"Pittsburgh Theological Seminary","616 N Highland Ave, Pittsburgh, Pennsylvania","Pennsylvania",262335229,462684
215442,"Point Park University","201 Wood St, Pittsburgh, Pennsylvania","Pennsylvania",56864169,61543
215479,"Joseph F McCloskey School of Nursing","450 Washington St, Pottsville, Pennsylvania","Pennsylvania",NA,NA
215594,"Reading Hospital School of Health Sciences","1025 Old Wyomissing Road, Reading, Pennsylvania","Pennsylvania",NA,NA
215619,"Reconstructionist Rabbinical College","1299 Church Rd, Wyncote, Pennsylvania","Pennsylvania",17629588,109065
215655,"Robert Morris University","6001 University Boulevard, Moon Township, Pennsylvania","Pennsylvania",48241448,832557
215682,"Rosedale Technical College","215 Beecham  Drive, Pittsburgh, Pennsylvania","Pennsylvania",766719,NA
215691,"Rosemont College","1400 Montgomery Ave, Rosemont, Pennsylvania","Pennsylvania",18591295,33396
215743,"Saint Francis University","117 Evergreen Dr, Loretto, Pennsylvania","Pennsylvania",63611835,3295242
215770,"Saint Joseph's University","5600 City Avenue, Philadelphia, Pennsylvania","Pennsylvania",380170866,4280854
215798,"Saint Vincent College","300 Fraser Purchase Rd, Latrobe, Pennsylvania","Pennsylvania",190807490,8494965
215929,"University of Scranton","800 Linden Street, Scranton, Pennsylvania","Pennsylvania",353966335,11173653
215947,"Seton Hill University","1 Seton Hill Drive, Greensburg, Pennsylvania","Pennsylvania",61606827,2354326
215974,"UPMC Shadyside School of Nursing","5230 Centre Ave, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
216047,"Saint Charles Borromeo Seminary-Overbrook","100 East Wynnewood Road, Wynnewood, Pennsylvania","Pennsylvania",48362822,226639
216162,"St Lukes Hospital School of Nursing","801 Ostrum Street, Bethlehem, Pennsylvania","Pennsylvania",NA,NA
216278,"Susquehanna University","514 University Ave, Selinsgrove, Pennsylvania","Pennsylvania",192209066,5141232
216287,"Swarthmore College","500 College Ave, Swarthmore, Pennsylvania","Pennsylvania",2962783000,6803000
216311,"Talmudical Yeshiva of Philadelphia","6063 Drexel Rd, Philadelphia, Pennsylvania","Pennsylvania",11039099,NA
216339,"Temple University","1801 North Broad Street, Philadelphia, Pennsylvania","Pennsylvania",1120614000,21876000
216348,"Theological Seminary of the Reformed Episcopal Church","826 2nd Ave, Blue Bell, Pennsylvania","Pennsylvania",1127675,6110
216357,"Thiel College","75 College Ave, Greenville, Pennsylvania","Pennsylvania",41609994,2443195
216366,"Thomas Jefferson University","1020 Walnut Street, Philadelphia, Pennsylvania","Pennsylvania",1699469743,14132000
216463,"Trinity Episcopal School for Ministry","311 Eleventh St, Ambridge, Pennsylvania","Pennsylvania",31279577,95930
216524,"Ursinus College","601 E. Main St, Collegeville, Pennsylvania","Pennsylvania",170987468,1695990
216542,"University of Valley Forge","1401 Charlestown Road, Phoenixville, Pennsylvania","Pennsylvania",647836,28226
216551,"Valley Forge Military College","1001 Eagle Rd, Wayne, Pennsylvania","Pennsylvania",NA,55706
216597,"Villanova University","800 Lancaster Avenue, Villanova, Pennsylvania","Pennsylvania",1234908843,31133000
216630,"Washington Health System School of Nursing","155 Wilson Ave, Washington, Pennsylvania","Pennsylvania",NA,NA
216667,"Washington & Jefferson College","60 S Lincoln St, Washington, Pennsylvania","Pennsylvania",164266894,4019096
216694,"Waynesburg University","51 West College Street, Waynesburg, Pennsylvania","Pennsylvania",51987237,599889
216773,"Western Pennsylvania Hospital School of Nursing","4900 Friendship Ave, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
216807,"Westminster College","319 South Market  Street, New Wilmington, Pennsylvania","Pennsylvania",138302783,1251421
216816,"Westminster Theological Seminary","2960 W Church Rd, Glenside, Pennsylvania","Pennsylvania",16106175,1876955
216852,"Widener University","One University Place, Chester, Pennsylvania","Pennsylvania",118298785,1862479
216931,"Wilkes University","84 West South Street, Wilkes-Barre, Pennsylvania","Pennsylvania",66688893,752925
