"unitid","school_name","address","state","A01","H03A"
196583,"Torah Temimah Talmudical Seminary","3323 Richmond Ave, Staten Island, New York","New York",0,NA
196592,"Touro University","50 West 47th Street, New York, New York","New York",171328000,524000
196653,"Trocaire College","360 Choate Ave, Buffalo, New York","New York",22451064,220647
196680,"Excelsior University","7 Columbia Cir, Albany, New York","New York",30573968,25601
196866,"Union College","807 Union Street, Schenectady, New York","New York",486279738,9600000
196884,"Union Theological Seminary in the City of New York","3041 Broadway, New York, New York","New York",133163776,207936
197018,"United Talmudical Seminary","191 Rodney St., Brooklyn, New York","New York",0,NA
197045,"Utica University","1600 Burrstone Rd, Utica, New York","New York",27668101,1515864
197133,"Vassar College","124 Raymond Ave, Poughkeepsie, New York","New York",1124142410,15776021
197142,"Villa Maria College","240 Pine Ridge Rd, Buffalo, New York","New York",1858530,5221
197197,"Wagner College","One Campus Rd, Staten Island, New York","New York",99234360,1091089
197221,"Webb Institute","298 Crescent Beach Rd, Glen Cove, New York","New York",63600365,2211854
197230,"Wells College","170 Main Street, Aurora, New York","New York",36767432,947741
197531,"Word of Life Bible Institute","4230 Glendale Road, Pottersville, New York","New York",NA,NA
197601,"Yeshiva Karlin Stolin","1818 54th St, Brooklyn, New York","New York",0,NA
197647,"Yeshiva Derech Chaim","1573 39th Street, Brooklyn, New York","New York",0,NA
197674,"Yeshiva of Nitra Rabbinical College","1425 Route 17 M, Chester, New York","New York",203300,NA
197692,"Yeshivath Shaar Hatorah","117-06 84 Ave, Kew Gardens, New York","New York",2360491,0
197708,"Yeshiva University","500 W 185th St, New York, New York","New York",498769000,4539000
197735,"Yeshivath Viznitz","15 Elyon Road, Monsey, New York","New York",146,1
197744,"Yeshivath Zichron Moshe","84 Zichron Moshe Way, South Fallsburg, New York","New York",0,NA
197911,"Barton College","200 E. ACC Drive, Wilson, North Carolina","North Carolina",29280112,542816
197984,"Belmont Abbey College","100 Belmont-Mt Holly Road, Belmont, North Carolina","North Carolina",10499884,1896075
197993,"Bennett College","900 E Washington St, Greensboro, North Carolina","North Carolina",16238273,0
198066,"Brevard College","One Brevard College Drive, Brevard, North Carolina","North Carolina",29074702,505658
198109,"Cabarrus College of Health Sciences","401 Medical Park Drive, Concord, North Carolina","North Carolina",NA,259144
198136,"Campbell University","143 Main Street, Buies Creek, North Carolina","North Carolina",194599465,16256663
198215,"Catawba College","2300 W Innes St, Salisbury, North Carolina","North Carolina",69977504,373000
198303,"Chowan University","One University Place, Murfreesboro, North Carolina","North Carolina",29650471,458226
198385,"Davidson College","405 N. Main Street, Davidson, North Carolina","North Carolina",897136484,24464602
198419,"Duke University","103 Allen Bldg, Durham, North Carolina","North Carolina",14527869000,392039000
198516,"Elon University","100 Campus Drive, Elon, North Carolina","North Carolina",278692898,7980074
198561,"Gardner-Webb University","Main St, Boiling Springs, North Carolina","North Carolina",63816693,1392218
198598,"Greensboro College","815 W Market St, Greensboro, North Carolina","North Carolina",24186103,190255
198613,"Guilford College","5800 W Friendly Avenue, Greensboro, North Carolina","North Carolina",72582090,3819973
198677,"Heritage Bible College","494 Antioch Church Road, Dunn, North Carolina","North Carolina",0,0
198695,"High Point University","One University Parkway, High Point, North Carolina","North Carolina",79832143,13316554
198756,"Johnson C Smith University","100 Beatties Ford Road, Charlotte, North Carolina","North Carolina",65797169,1140949
198808,"Lees-McRae College","191 Main Street, Banner Elk, North Carolina","North Carolina",27447456,2846980
198835,"Lenoir-Rhyne University","625 7th Avenue NE, Hickory, North Carolina","North Carolina",108182158,2911654
198862,"Livingstone College","701 W Monroe St, Salisbury, North Carolina","North Carolina",18495663,0
198871,"Louisburg College","501 N. Main St., Louisburg, North Carolina","North Carolina",13436065,655450
198899,"Mars Hill University","100 Athletic St, Mars Hill, North Carolina","North Carolina",60017493,2010078
198950,"Meredith College","3800 Hillsborough St, Raleigh, North Carolina","North Carolina",116412496,3751027
198969,"Methodist University","5400 Ramsey St, Fayetteville, North Carolina","North Carolina",21985454,543610
199032,"Montreat College","310 Gaither Circle, Montreat, North Carolina","North Carolina",5712876,0
199069,"University of Mount Olive","634 Henderson St, Mount Olive, North Carolina","North Carolina",24843851,371497
199209,"North Carolina Wesleyan University","3400 N Wesleyan Blvd, Rocky Mount, North Carolina","North Carolina",13285713,737574
199272,"William Peace University","15 E Peace St, Raleigh, North Carolina","North Carolina",30393026,1622636
199306,"Pfeiffer University","48380 US Hwy 52N, Misenheimer, North Carolina","North Carolina",14128550,603859
199412,"Queens University of Charlotte","1900 Selwyn Ave, Charlotte, North Carolina","North Carolina",148773472,3546747
199458,"Mid-Atlantic Christian University","715 N Poindexter St, Elizabeth City, North Carolina","North Carolina",3073457,82032
199582,"Saint Augustine's University","1315 Oakwood Avenue, Raleigh, North Carolina","North Carolina",14991589,1472084
199607,"Salem College","601 S Church St, Winston-Salem, North Carolina","North Carolina",56637801,518913
199643,"Shaw University","118 East South Street, Raleigh, North Carolina","North Carolina",19024347,334356
199698,"St. Andrews University","1700 Dogwood Mile, Laurinburg, North Carolina","North Carolina",7074668,0
199759,"Southeastern Baptist Theological Seminary","120 S. Wingate Street, Wake Forest, North Carolina","North Carolina",40022119,508394
199847,"Wake Forest University","1834 Wake Forest Road, Winston-Salem, North Carolina","North Carolina",2005450000,29158000
199865,"Warren Wilson College","701 Warren Wilson Rd, Swannanoa, North Carolina","North Carolina",57549159,367733
199883,"Watts College of Nursing","2828 Croadsaile Drive Suite 200, Durham, North Carolina","North Carolina",NA,NA
199962,"Wingate University","301 E. Wilson Street, Wingate, North Carolina","North Carolina",98505582,2323458
199971,"Carolina Christian College","4209 Indiana Avenue, Winston Salem, North Carolina","North Carolina",221507,10
200156,"University of Jamestown","608 6th St NE, Jamestown, North Dakota","North Dakota",40471040,873084
200217,"University of Mary","7500 University Dr, Bismarck, North Dakota","North Dakota",53108685,944206
200484,"Trinity Bible College and Graduate School","50 6th Ave S, Ellendale, North Dakota","North Dakota",989959,20000
200527,"Turtle Mountain Community College","10145 BIA #7, Belcourt, North Dakota","North Dakota",12121844,12549
200554,"United Tribes Technical College","3315 University Drive, Bismarck, North Dakota","North Dakota",643281,254343
200785,"Herzing University-Akron","1600 South Arlington Street, Suite 100, Akron, Ohio","Ohio",0,NA
200873,"Allegheny Wesleyan College","2161 Woodsdale Rd, Salem, Ohio","Ohio",0,0
201061,"Art Academy of Cincinnati","1212 Jackson Street, Cincinnati, Ohio","Ohio",2020891,50278
201104,"Ashland University","401 College Avenue, Ashland, Ohio","Ohio",57166408,1283932
201140,"Athenaeum of Ohio","6616 Beechmont Ave, Cincinnati, Ohio","Ohio",32787189,83013
201177,"Aultman College of Nursing and Health Sciences","2600 6th St SW, Canton, Ohio","Ohio",NA,175278
201195,"Baldwin Wallace University","275 Eastland Rd, Berea, Ohio","Ohio",177999174,1580597
201371,"Bluffton University","1 University Drive, Bluffton, Ohio","Ohio",19484738,705718
201548,"Capital University","1 College and Main, Columbus, Ohio","Ohio",118802150,4262134
201645,"Case Western Reserve University","10900 Euclid Ave, Cleveland, Ohio","Ohio",1535878202,55218000
201654,"Cedarville University","251 N. Main Street, Cedarville, Ohio","Ohio",40535235,2456155
201681,"Central School of Practical Nursing","4700 Rockside Road, Summit I, Suite 250, Independence, Ohio","Ohio",NA,NA
201751,"Chatfield College","20918 State Route 251, Saint Martin, Ohio","Ohio",5189454,52814
201821,"The Christ College of Nursing and Health Sciences","2139 Auburn Avenue, Cincinnati, Ohio","Ohio",NA,165580
201867,"Cincinnati College of Mortuary Science","645 W North Bend Rd, Cincinnati, Ohio","Ohio",832443,0
201964,"Ohio Christian University","1476 Lancaster Pike, Circleville, Ohio","Ohio",7092726,194910
202046,"Cleveland Institute of Art","11610 Euclid Avenue, Cleveland, Ohio","Ohio",28488879,635668
202073,"Cleveland Institute of Music","11021 East Blvd, Cleveland, Ohio","Ohio",56048624,1512237
202170,"Columbus College of Art & Design","60 Cleveland Ave., Columbus, Ohio","Ohio",13247053,89763
202480,"University of Dayton","300 College Park, Dayton, Ohio","Ohio",859751000,9332000
202514,"Defiance College","701 N Clinton St., Defiance, Ohio","Ohio",27038131,543291
202523,"Denison University","100 West College Street, Granville, Ohio","Ohio",928705000,30264000
202763,"The University of Findlay","1000 North Main Street, Findlay, Ohio","Ohio",50518015,1874870
202806,"Franklin University","201 S Grant Ave, Columbus, Ohio","Ohio",91642000,232000
202903,"Gods Bible School and College","1810 Young Street, Cincinnati, Ohio","Ohio",2448809,NA
202912,"Good Samaritan College of Nursing and Health Science","375 Dixmyth Ave, Cincinnati, Ohio","Ohio",NA,0
203067,"Hebrew Union College-Jewish Institute of Religion","One W 4th St, New York, New York","New York",228121034,2573632
203085,"Heidelberg University","310 E Market St, Tiffin, Ohio","Ohio",59125427,1046944
203128,"Hiram College",", Hiram, Ohio","Ohio",59506627,3067213
203146,"Hobart Institute of Welding Technology","400 Trade Square East, Troy, Ohio","Ohio",NA,NA
203368,"John Carroll University","1 John Carroll Boulevard, University Heights, Ohio","Ohio",234245478,6403762
203535,"Kenyon College","Kenyon College, Gambier, Ohio","Ohio",482565739,20398481
203544,"Kettering College","3737 Southern Blvd, Kettering, Ohio","Ohio",NA,97750
203580,"Lake Erie College","391 W Washington St, Painesville, Ohio","Ohio",32556315,497734
203757,"Lourdes University","6832 Convent Blvd, Sylvania, Ohio","Ohio",13928517,163649
203775,"Malone University","2600 Cleveland Avenue NW, Canton, Ohio","Ohio",19070911,169368
203845,"Marietta College","Irvine Bldg, Marietta, Ohio","Ohio",83207604,2186978
203960,"Mercy College of Ohio","2221 Madison Avenue, Toledo, Ohio","Ohio",24498800,3160
203997,"Methodist Theological School in Ohio","3081 Columbus Pike, Delaware, Ohio","Ohio",43890566,244124
204176,"Mount Carmel College of Nursing","127 So. Davis Ave, Columbus, Ohio","Ohio",34353346,NA
204185,"University of Mount Union","1972 Clark Ave., Alliance, Ohio","Ohio",131677112,3055456
204194,"Mount Vernon Nazarene University","800 Martinsburg Rd, Mount Vernon, Ohio","Ohio",21665752,139661
204200,"Mount St. Joseph University","5701 Delhi Rd, Cincinnati, Ohio","Ohio",65953437,505449
204264,"Muskingum University","10 College Drive, New Concord, Ohio","Ohio",76200422,375054
204468,"Notre Dame College","4545 College Rd, Cleveland, Ohio","Ohio",11174932,291048
204486,"University of Northwestern Ohio","1441 N Cable Rd, Lima, Ohio","Ohio",74250,NA
204501,"Oberlin College","70 N Professor St, Oberlin, Ohio","Ohio",1004316128,13951607
204617,"Ohio Dominican University","1216 Sunbury Road, Columbus, Ohio","Ohio",18966549,482570
204635,"Ohio Northern University","525 S. Main St, Ada, Ohio","Ohio",166102351,6255074
204893,"Trinity Health System School of Nursing","4000 Sunset Boulevard Suite 2631, Steubenville, Ohio","Ohio",NA,NA
204909,"Ohio Wesleyan University","61 S Sandusky Street, Delaware, Ohio","Ohio",238900254,8518616
204936,"Otterbein University","1 South Grove Street, Westerville, Ohio","Ohio",107209596,906044
204990,"Payne Theological Seminary","1230 Wilberforce-Clifton Rd., Wilberforce, Ohio","Ohio",0,122804
205027,"Pontifical College Josephinum","7625 N High Street, Columbus, Ohio","Ohio",30436618,128000
205090,"Firelands Regional Medical Center School of Nursing","1912 Hayes Ave, Sandusky, Ohio","Ohio",NA,NA
205124,"Rabbinical College Telshe","28400 Euclid Ave, Wickliffe, Ohio","Ohio",7025,0
205203,"University of Rio Grande","218 N College Ave, Rio Grande, Ohio","Ohio",12412857,427041
205957,"Franciscan University of Steubenville","1235 University Blvd, Steubenville, Ohio","Ohio",122836269,665572
206048,"Tiffin University","155 Miami Street, Tiffin, Ohio","Ohio",12376447,1750822
206154,"Tri-State Bible College","506 Margaret St, South Point, Ohio","Ohio",0,NA
206279,"Union Institute & University","2090 Florence Avenue, Cincinnati, Ohio","Ohio",2673122,5267
206288,"United Theological Seminary","4501 Denlinger Rd., Dayton, Ohio","Ohio",4275505,117834
206349,"Ursuline College","2550 Lander Rd, Pepper Pike, Ohio","Ohio",47086999,2243847
206437,"Walsh University","2020 East Maple St, North Canton, Ohio","Ohio",19806236,1767922
206491,"Wilberforce University","1055 N Bickett Rd, Wilberforce, Ohio","Ohio",7068553,167000
206507,"Wilmington College","1870 Quaker Way, Wilmington, Ohio","Ohio",54628926,998211
206516,"Winebrenner Theological Seminary","950 North Main Street - 2nd Floor, Findlay, Ohio","Ohio",1714494,60702
206525,"Wittenberg University","Ward St at N Wittenberg Ave, Springfield, Ohio","Ohio",109934421,6874513
206589,"The College of Wooster","1189 Beall Avenue, Wooster, Ohio","Ohio",358151028,5112408
206622,"Xavier University","3800 Victory Parkway, Cincinnati, Ohio","Ohio",296350000,7422000
206817,"Bacone College","2299 Old Bacone Rd, Muskogee, Oklahoma","Oklahoma",143765,3650
206835,"Oklahoma Wesleyan University","2201 Silver Lake Rd, Bartlesville, Oklahoma","Oklahoma",8066836,306487
206862,"Southern Nazarene University","6729 NW 39th Expy, Bethany, Oklahoma","Oklahoma",51697786,1985335
207157,"Randall University","3701 S. I-35 Frontage Road, Moore, Oklahoma","Oklahoma",698976,0
207324,"Oklahoma Christian University","2501 E Memorial Rd, Edmond, Oklahoma","Oklahoma",27312391,269864
207403,"Oklahoma Baptist University","500 W University, Shawnee, Oklahoma","Oklahoma",136452699,4572445
207458,"Oklahoma City University","2501 N Blackwelder, Oklahoma City, Oklahoma","Oklahoma",120805117,3310740
207582,"Oral Roberts University","7777 S Lewis Ave., Tulsa, Oklahoma","Oklahoma",48830815,238680
207856,"Southwestern Christian University","7210 NW 39th Expressway, Bethany, Oklahoma","Oklahoma",520066,0
207971,"University of Tulsa","800 South Tucker Drive, Tulsa, Oklahoma","Oklahoma",506646148,7200000
208725,"New Hope Christian College-Eugene","2155 Bailey Hill Rd, Eugene, Oregon","Oregon",1364715,0
208822,"George Fox University","414 N Meridian St, Newberg, Oregon","Oregon",75100267,1393572
209056,"Lewis & Clark College","615 S Palatine Hill Rd, Portland, Oregon","Oregon",252431854,3168908
209065,"Linfield University","900 SE Baker, McMinnville, Oregon","Oregon",119435095,3461127
209241,"Mount Angel Seminary","1 Abbey Drive, Saint Benedict, Oregon","Oregon",NA,1004640
209287,"Multnomah University","8435 NE Glisan St, Portland, Oregon","Oregon",6627965,34000
209296,"National University of Natural Medicine","49 S Porter St., Portland, Oregon","Oregon",93290,385
209409,"Bushnell University","828 E. 11th Ave., Eugene, Oregon","Oregon",16325393,250614
209603,"Pacific Northwest College of Art","511 NW Broadway, Portland, Oregon","Oregon",9513812,19489
209612,"Pacific University","2043 College Way, Forest Grove, Oregon","Oregon",77179458,1709195
209825,"University of Portland","5000 N Willamette Blvd, Portland, Oregon","Oregon",290586000,2869000
209922,"Reed College","3203 SE Woodstock Blvd, Portland, Oregon","Oregon",617872507,10392051
210304,"Warner Pacific University","2219 SE 68th Ave, Portland, Oregon","Oregon",17170222,24165
210331,"Corban University","5000 Deer Park Dr SE, Salem, Oregon","Oregon",1334138,25000
210368,"Western Seminary","5511 SE Hawthorne Blvd, Portland, Oregon","Oregon",4094763,43748
210401,"Willamette University","900 State St, Salem, Oregon","Oregon",268927000,8713000
210438,"University of Western States","8000 NE Tillamook Street, Portland, Oregon","Oregon",5824978,0
210492,"Bryn Athyn College of the New Church","2945 College Drive, Bryn Athyn, Pennsylvania","Pennsylvania",NA,2291253
210508,"Academy of Vocal Arts","1920 Spruce St, Philadelphia, Pennsylvania","Pennsylvania",NA,NA
210571,"Albright College","1621 N. 13th St., Reading, Pennsylvania","Pennsylvania",67716145,1192703
210669,"Allegheny College","520 N Main St, Meadville, Pennsylvania","Pennsylvania",256501100,4138816
210739,"DeSales University","2755 Station Avenue, Center Valley, Pennsylvania","Pennsylvania",93693143,2962432
210775,"Alvernia University","400 Saint Bernardine St, Reading, Pennsylvania","Pennsylvania",25924947,859258
210809,"American College of Financial Services","630 Allendale Rd #400, King of Prussia, Pennsylvania","Pennsylvania",57541307,0
211024,"Clarks Summit University","538 Venard Rd, Clarks Summit, Pennsylvania","Pennsylvania",6472281,4615
211088,"Arcadia University","450 S Easton Rd, Glenside, Pennsylvania","Pennsylvania",78957000,10252000
211130,"Missio Theological Seminary","421 N. 7th Street, Suite 700, Philadelphia, Pennsylvania","Pennsylvania",3139834,7500
211273,"Bryn Mawr College","101 N Merion Avenue, Bryn Mawr, Pennsylvania","Pennsylvania",906669000,15093000
211291,"Bucknell University","One Dent Drive, Lewisburg, Pennsylvania","Pennsylvania",892041000,20311000
211352,"Cabrini University","610 King of Prussia Rd, Radnor, Pennsylvania","Pennsylvania",40963874,123210
211431,"Carlow University","3333 Fifth Ave, Pittsburgh, Pennsylvania","Pennsylvania",36538372,829421
211440,"Carnegie Mellon University","5000 Forbes Avenue, Pittsburgh, Pennsylvania","Pennsylvania",2585808583,74664119
211468,"Cedar Crest College","100 College Drive, Allentown, Pennsylvania","Pennsylvania",36746895,1159882
211556,"Chatham University","Woodland Road, Office of Institutional Research, Pittsburgh, Pennsylvania","Pennsylvania",83007899,1039575
211583,"Chestnut Hill College","9601 Germantown Ave, Philadelphia, Pennsylvania","Pennsylvania",10899580,2278128
211635,"Citizens School of Nursing","539 Pittsburgh Mills Circle, Tarentum, Pennsylvania","Pennsylvania",NA,NA
211893,"Curtis Institute of Music","1726 Locust St, Philadelphia, Pennsylvania","Pennsylvania",181058855,10131786
211981,"Delaware Valley University","700 E Butler Ave, Doylestown, Pennsylvania","Pennsylvania",32346634,344448
212009,"Dickinson College","College and Louther Streets, Carlisle, Pennsylvania","Pennsylvania",428561389,7843136
212054,"Drexel University","3141 Chestnut St, Philadelphia, Pennsylvania","Pennsylvania",810683000,11099000
212106,"Duquesne University","Administration Bldg 600 Forbes Ave, Pittsburgh, Pennsylvania","Pennsylvania",459223000,3162000
212133,"Eastern University","1300 Eagle Rd, Saint Davids, Pennsylvania","Pennsylvania",28619186,932644
212197,"Elizabethtown College","One Alpha Drive, Elizabethtown, Pennsylvania","Pennsylvania",85422658,535810
212443,NA,NA,NA,2727084,14815
212577,"Franklin and Marshall College","College Ave, Lancaster, Pennsylvania","Pennsylvania",404670353,4908461
212601,"Gannon University","109 W Sixth St, Erie, Pennsylvania","Pennsylvania",81793000,999000
212656,"Geneva College","3200 College Ave, Beaver Falls, Pennsylvania","Pennsylvania",48342188,5466915
212674,"Gettysburg College","300 N Washington St, Gettysburg, Pennsylvania","Pennsylvania",283319393,3333368
212771,"Gratz College","7605 Old York Rd, Melrose Park, Pennsylvania","Pennsylvania",5486058,21181
212805,"Grove City College","100 Campus Dr, Grove City, Pennsylvania","Pennsylvania",150771320,8869978
212832,"Gwynedd Mercy University","1325 Sumneytown Pike, Gwynedd Valley, Pennsylvania","Pennsylvania",31606000,421000
212869,"Harcum College","750 Montgomery Ave, Bryn Mawr, Pennsylvania","Pennsylvania",11112709,7000
212911,"Haverford College","370  Lancaster Ave, Haverford, Pennsylvania","Pennsylvania",511097171,9740486
212975,"Commonwealth Technical Institute","727 Goucher St, Johnstown, Pennsylvania","Pennsylvania",0,NA
212984,"Holy Family University","9801 Frankford Avenue, Philadelphia, Pennsylvania","Pennsylvania",20315854,71997
213011,"Immaculata University","1145 King Road, Immaculata, Pennsylvania","Pennsylvania",22098509,2135767
213163,"UPMC Jameson School of Nursing","2414 Wilmington Road, New Castle, Pennsylvania","Pennsylvania",NA,NA
213233,"Johnson College","3427 N Main Ave, Scranton, Pennsylvania","Pennsylvania",5202694,0
213251,"Juniata College","1700 Moore St, Huntingdon, Pennsylvania","Pennsylvania",106116958,1692165
213303,"Keystone College","One College Green, La Plume, Pennsylvania","Pennsylvania",6812692,0
213321,"King's College","133 N River St, Wilkes-Barre, Pennsylvania","Pennsylvania",85871027,946486
213358,"La Roche University","9000 Babcock Blvd, Pittsburgh, Pennsylvania","Pennsylvania",6125307,49925
213367,"La Salle University","1900 W Olney Ave, Philadelphia, Pennsylvania","Pennsylvania",85020424,1260569
213376,"Lackawanna College","501 Vine St, Scranton, Pennsylvania","Pennsylvania",11073420,385000
213385,"Lafayette College","High St, Easton, Pennsylvania","Pennsylvania",894247000,10409000
213400,"Lancaster Bible College","901 Eden Rd, Lancaster, Pennsylvania","Pennsylvania",21282713,841267
213446,"Lancaster Theological Seminary","555 W James St, Lancaster, Pennsylvania","Pennsylvania",20411328,228701
213507,"Lebanon Valley College","101 N College Ave, Annville, Pennsylvania","Pennsylvania",72819483,1914368
213543,"Lehigh University","27 Memorial Drive West, Bethlehem, Pennsylvania","Pennsylvania",1841856000,12341000
213598,"Lincoln University","1570 Baltimore Pike, Lincoln University, Pennsylvania","Pennsylvania",44389394,322491
213622,"UPMC St. Margaret School of Nursing","221 Seventh Street, Suite 100, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
213631,"United Lutheran Seminary","61 Seminary Ridge, Gettysburg, Pennsylvania","Pennsylvania",89924410,11350099
213668,"Lycoming College","One College Place, Williamsport, Pennsylvania","Pennsylvania",190805818,2942000
213774,"Manor College","700 Fox Chase Rd, Jenkintown, Pennsylvania","Pennsylvania",1866114,836
213826,"Marywood University","2300 Adams Ave, Scranton, Pennsylvania","Pennsylvania",47862897,3265496
213987,"Mercyhurst University","501 E 38th St, Erie, Pennsylvania","Pennsylvania",28442897,1239549
213996,"Messiah University","One University Avenue, Mechanicsburg, Pennsylvania","Pennsylvania",144142146,958727
214023,"ASPIRA City College","4322 N. 5th Street, Philadelphia, Pennsylvania","Pennsylvania",0,NA
214069,"Misericordia University","301 Lake St, Dallas, Pennsylvania","Pennsylvania",56170349,1139541
214148,"Moore College of Art and Design","20th and the Parkway, Philadelphia, Pennsylvania","Pennsylvania",35402814,6352673
214157,"Moravian University","1200 Main St, Bethlehem, Pennsylvania","Pennsylvania",115407501,3789004
214166,"Mount Aloysius College","7373 Admiral Peary Hwy, Cresson, Pennsylvania","Pennsylvania",82771569,156313
214175,"Muhlenberg College","2400 Chew Street, Allentown, Pennsylvania","Pennsylvania",300632442,2137552
214272,"Neumann University","One Neumann Drive, Aston, Pennsylvania","Pennsylvania",38536763,997261
214476,"Heritage Valley Health System School of Nursing","25 Heckel Rd, McKees Rocks, Pennsylvania","Pennsylvania",NA,NA
214528,"Orleans Technical College","2770 Red Lion Road, Philadelphia, Pennsylvania","Pennsylvania",NA,NA
214564,"Salus University","8360 Old York Rd, Elkins Park, Pennsylvania","Pennsylvania",49378879,983421
214582,"Pennsylvania Institute of Technology","800 Manchester Ave, Media, Pennsylvania","Pennsylvania",0,NA
214883,"Peirce College","1608 Walnut St., Suite 1900, Philadelphia, Pennsylvania","Pennsylvania",24542151,4090
214971,"Pennsylvania Academy of the Fine Arts","128 N. Broad Street, Philadelphia, Pennsylvania","Pennsylvania",53601752,297151
215053,"Pennsylvania College of Art and Design","204 N Prince St, Lancaster, Pennsylvania","Pennsylvania",5902164,385000
215062,"University of Pennsylvania","34th & Spruce Street, Philadelphia, Pennsylvania","Pennsylvania",16870116000,247876000
215105,"University of the Arts","320 South Broad St, Philadelphia, Pennsylvania","Pennsylvania",56192398,1413775
215114,"Cairn University-Langhorne","200 Manor Ave, Langhorne, Pennsylvania","Pennsylvania",15848812,49000
215123,"Philadelphia College of Osteopathic Medicine","4170 City Ave, Philadelphia, Pennsylvania","Pennsylvania",437458460,1964165
215132,NA,NA,NA,159111184,139207
215266,"University of Pittsburgh-Bradford","300 Campus Drive, Bradford, Pennsylvania","Pennsylvania",NA,0
215275,"University of Pittsburgh-Greensburg","150 Finoli Drive, Greensburg, Pennsylvania","Pennsylvania",NA,150000
215284,"University of Pittsburgh-Johnstown","450 Schoolhouse Road, Johnstown, Pennsylvania","Pennsylvania",NA,865000
215293,"University of Pittsburgh-Pittsburgh Campus","4200 Fifth Avenue, Pittsburgh, Pennsylvania","Pennsylvania",4203474474,29427000
215309,"University of Pittsburgh-Titusville","504 East Main Street, Titusville, Pennsylvania","Pennsylvania",NA,3000
215381,"Pittsburgh Institute of Aeronautics","5 Allegheny County Airport, West Mifflin, Pennsylvania","Pennsylvania",238958,NA
215390,"Pittsburgh Institute of Mortuary Science Inc","5808 Baum Blvd, Pittsburgh, Pennsylvania","Pennsylvania",12812244,NA
215415,"Pittsburgh Technical College","1111 McKee Road, Oakdale, Pennsylvania","Pennsylvania",5789257,0
215424,"Pittsburgh Theological Seminary","616 N Highland Ave, Pittsburgh, Pennsylvania","Pennsylvania",209272702,394919
215442,"Point Park University","201 Wood St, Pittsburgh, Pennsylvania","Pennsylvania",48060383,72441
215479,"Joseph F McCloskey School of Nursing","450 Washington St, Pottsville, Pennsylvania","Pennsylvania",NA,NA
215594,"Reading Hospital School of Health Sciences","1025 Old Wyomissing Road, Reading, Pennsylvania","Pennsylvania",NA,NA
215619,"Reconstructionist Rabbinical College","1299 Church Rd, Wyncote, Pennsylvania","Pennsylvania",15499180,6006
215655,"Robert Morris University","6001 University Boulevard, Moon Township, Pennsylvania","Pennsylvania",37677920,612007
215682,"Rosedale Technical College","215 Beecham  Drive, Pittsburgh, Pennsylvania","Pennsylvania",0,NA
215691,"Rosemont College","1400 Montgomery Ave, Rosemont, Pennsylvania","Pennsylvania",17483160,26565
215743,"Saint Francis University","117 Evergreen Dr, Loretto, Pennsylvania","Pennsylvania",51537560,723008
215770,"Saint Joseph's University","5600 City Avenue, Philadelphia, Pennsylvania","Pennsylvania",295102637,8643493
215798,"Saint Vincent College","300 Fraser Purchase Rd, Latrobe, Pennsylvania","Pennsylvania",154135096,3936322
215929,"University of Scranton","800 Linden Street, Scranton, Pennsylvania","Pennsylvania",275819433,3870216
215947,"Seton Hill University","1 Seton Hill Drive, Greensburg, Pennsylvania","Pennsylvania",43059106,1291266
215974,"UPMC Shadyside School of Nursing","5230 Centre Ave, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
216047,"Saint Charles Borromeo Seminary-Overbrook","100 East Wynnewood Road, Wynnewood, Pennsylvania","Pennsylvania",41504887,0
216162,"St Lukes Hospital School of Nursing","801 Ostrum Street, Bethlehem, Pennsylvania","Pennsylvania",NA,NA
216278,"Susquehanna University","514 University Ave, Selinsgrove, Pennsylvania","Pennsylvania",165383708,1888583
216287,"Swarthmore College","500 College Ave, Swarthmore, Pennsylvania","Pennsylvania",2190645000,8468000
216311,"Talmudical Yeshiva of Philadelphia","6063 Drexel Rd, Philadelphia, Pennsylvania","Pennsylvania",10582603,NA
216339,"Temple University","1801 North Broad Street, Philadelphia, Pennsylvania","Pennsylvania",882553000,19979000
216348,"Theological Seminary of the Reformed Episcopal Church","826 2nd Ave, Blue Bell, Pennsylvania","Pennsylvania",106847,3861
216357,"Thiel College","75 College Ave, Greenville, Pennsylvania","Pennsylvania",32264773,2113405
216366,"Thomas Jefferson University","1020 Walnut Street, Philadelphia, Pennsylvania","Pennsylvania",1105000080,10946000
216463,"Trinity Episcopal School for Ministry","311 Eleventh St, Ambridge, Pennsylvania","Pennsylvania",24174784,569745
216524,"Ursinus College","601 E. Main St, Collegeville, Pennsylvania","Pennsylvania",145287237,1721427
216542,"University of Valley Forge","1401 Charlestown Road, Phoenixville, Pennsylvania","Pennsylvania",647836,0
216551,"Valley Forge Military College","1001 Eagle Rd, Wayne, Pennsylvania","Pennsylvania",NA,55706
216597,"Villanova University","800 Lancaster Avenue, Villanova, Pennsylvania","Pennsylvania",867732373,35381000
216630,"Washington Health System School of Nursing","155 Wilson Ave, Washington, Pennsylvania","Pennsylvania",NA,NA
216667,"Washington & Jefferson College","60 S Lincoln St, Washington, Pennsylvania","Pennsylvania",135535627,4386204
216694,"Waynesburg University","51 West College Street, Waynesburg, Pennsylvania","Pennsylvania",43118730,727573
216773,"Western Pennsylvania Hospital School of Nursing","4900 Friendship Ave, Pittsburgh, Pennsylvania","Pennsylvania",NA,NA
